content,label
"Dulu kakiku hanya beralaskan setapak tanah Kepalaku pun hanya beratapkan langit kelam Kekasih sejati pun hanyalah kesunyian, Di dalam kegelapan yg kuinginkan.",0
"biar pulpen itu menjadi kenangan dan ingatan bahwa saya pernah datang untuk bertamu dan bercerita hingga menulis. senyum yang tidak akan pernah hilang dan tawa yang selalu akan saya ingat, terima kasih. mari kita menutup hal itu dengan lagu ini : [url] [CAPS]",4
"Puasa tahun ini berasa banget kurang khusunya, shalat tarawih sm ngaji bisa diitung jari berapa kalinya, padahal blm tentu tahun depan bisa ngerasain lagi",0
"Menamai, tapi lupa memaknai. Memenangkan, tapi enggan menenangkan. Mendewakan, tapi tidak saling mendewasakan Mencintai, tapi gemar mengintai Akhirnya memutuskan putus",0
"model kecil tapi asal halal, bakal aja ada yang beli, bakal aja ada yang order, pas keliru bakal ada aja yang jujur. ""lu kata siapa ndri sotoy banget."" gue udah ngalamin sendiri, dari jualan pulsa dan kuoat internet 100 ribu doang. sekarang ketutup ongkos gue buat pp kerja.",4
Dulu kalo di-bully sukanya marah terus dikejar si tukang bully. Saat kagak tertangkap dan badan lelah seketika itu pula muncul bulir bulir air bercucuran dari mata.,0
"Ternyata aku msh terjebak di ujian yg sama, ujian merindukanmu yg bukan siapa2. Kerinduan yg menguji karena tak bisa bertindak apa2. Perlu kau tau, dlm hal ini (yg ku maksud kamu) cukup menguras hati",0
"[username] [CAPS] Paling parah sih gabisa sama skali liat yg bolong2, totol2(?), bintik2, polkadot2 semacam itu lah. Bisa nangis sampe pusing karena terngiang2 terus di kepala dan geli aja takut pokoknya gamau liat",3
"Masuk dibulan pertama mensive gua sama dia ttp msh baik2 aja, gaada masalah sedikit pun, selain baik, ramah, perhatian, dia juga orang yg pengertian bat gak banyak nuntut ini itu ke gua. Itu yg bikin gua sayang bat sama dia",2
"Terlalu banyak moment pencitraan di postingan ig nih. Pengen ngapus tapi udah ke posting. Yaudah deh biarin aja ya, sekarang berusaha agar tidak terjadi hal seperti itu lagi saja",0
"Banyak tl yang membahas kuota away kemarin dan tiba"" aku ke ingget waktu away ini sebenarnya nga ada kuota buat Solo tapi nekat aja berangkat dan sesampai disini banyak juga yang berangkat. Mungkin lebih asik tanpa kuota dari pada di kasih kuota cuma sedikit muga cepat ricuh ! [url] [CAPS]",4
"11:45pm, harus banging sebelum jam 2 [EMOTICON] 0am, tapi malah ngga bisa tidur & kebayang waktu lagi qualify time bertiga. Selalu jadi salah satu alasan rindu pulang",0
"Ciptaanmu indah, seindah apa yg kuinginkan dalam hati. Berdoa dan berdzikir kepadaNYA agar keindahan itu terwujud menjadi milikku",2
"Apa sebutan yg pas untuk pasangan muda anak 1, tinggal di rmh ortu cewek, anaknya dijagain ibunya selagi mereka kerja, eh pas lebaran malah ditinggal ke rumah mertua sebelum solat Ied dan sungkeman. Smg besar pahala yg dikasih ke ibunya. Woi anaknya, sadar kek!",1
"[username] [CAPS] apakah hari ini nasib cash back saya Rp 50.0,- [ELONG] akan pending seperti yang sudah sudah? Mohon informasi nya. [url] [CAPS]",3
"Turut sepenanggungan atas meninggalnya dr. Ramona Sari - sejawat, aktivis, dan salah satu pejuang paling tangguh dari [username] [CAPS] untuk hak & kesehatan seksual reproduksi perempuan Indonesia. Semoga Yang Maha berkenan memeluk pulang. Tuhan yang memberi, Tuhan pula yang mengambil.",0
"Akan ku nantikan di sebuah malam saat saat kau melelapkan tidurmu di sebelahku, akan ku bacakan sebuah puisi cinta sampai kau terlelap bersama cintaku.",2
"Mencintaimu setulus hati, mengarungi lautan untuk mendapatkan cinta suci. Tak akan pernah menduakanmu walaupun terpisah jarak dan perbedaan.",2
"Itu tersesat bgt. Yang seharusnya kamu belajar berbagai macam teori tentang sosial, di sini kamu dikasih berbagai macam angka dan rumus yg bikin gak nyaman, dan jatuhnya malah jadi orang paling tertinggal di kelas.",0
"seneng deh baca tweet nya mantan pa [CAPS] konglomerat dan si pramugari yg lg viral itu.. jd kepengen ngetweet mengenai pengalaman kerja gue jd Kacung Kampret bertahun2, yg walaupun naik pangkat cuma ubah level doanng.. dr cungpret lv 5 jd lv 4",4
"Ya Allah, hanya Engkau yang mengetahui rasa sakit di hati ini. Sembuhkanlah Ya Allah..",0
Happy Birth Day Muhammad Yazid husain Ar Rozi #happybirthday #mybaby,4
[username] [CAPS] Laut juga. Taukan gimana konconya hiu megalodon ternyata masih banyak yang idup dengan visualisasi yang lebih creepy daripada setan jenis apapun. Merinding w liat gambarnya doang [EMOTICON],3
hibur [CAPS] gue [CAPS] plis [CAPS] hibur [CAPS] gue [CAPS] justin [CAPS] astaga [CAPS] gue [CAPS] berharap [CAPS] kemaren [CAPS] cuma [CAPS] rumor [CAPS] gue [CAPS] bahkan [CAPS] berharap [CAPS] bukan [CAPS] hailey [CAPS] perempuannya [CAPS] walaupun gue tau faktanya mereka udah tunangan,0
"Cukup sehari. Kalau kelamaan kemudian betah, nanti malah repot. Terima kasih, Cakleg [username], [CAPS] rumahnya selalu jadi tempat singgah yang menyenangkan.",4
"Kita mencocokkan jadwal setelahnya. 'Besok ujian jam 2, minta soalnya ke mba yuyun ya' kata beliau. Alhamdulillah ya Allah leganya. Ndak perlu reschedule [EMOTICON] Saat sudah fix, kita keluar lalu salim tangan si bapak. Berterimakasih bangetlah ini.",4
"/rlt yang kuliah jurusan sastra inggris, kasih tau dong di jurusan itu belajar apa aja. Pengen masuk sastra inggris cuman takut ga sesuai sama kemampuan [EMOTICON]",3
"Menyakiti diri sendiri misalnya ngetik, mas kangen, dijawabnya emot ngakak doank. [REPPUNC] 20menit kemudian di check msih online tp ya gak ada kelanjutan. [REPPUNC] Ky di hantam pentir, ya mending diem2 bae",1
ah eyang pelit tidak-saya carin istri ke tujuh nih,1
"Jangan pernah membohongi mereka yang mempercayai kamu, sebaliknya jangan percaya kepada mereka yang berbohong ke kamu. #terjemahanbebas. (Pertanyaannya, kalau aku lugu gimana dong, kak? Aku nggak tahu dia bohong apa enggak. #jadigalau)",0
"Bung [username] [CAPS] ini saya akui jago sebagai komentator dan analis bal-balan, salah satu yang terbaik di sini. Tapi nalar dan logikanya soal harrasment ke Via Vallen dangkal, picik, dan memalukan betul.",1
"Wanita itu makhluk yang lembut sekali, jika kau mau mengajarinya sesuatu maka sudah sewajarnya dengan kelembutan pula. Sebelum tidur, sambil memeluknya, mulailah kau mengajarinya. Kau beritahu dengan tutur yang baik. Dan dengan belaian kasih sayang tentunya.",2
"[username] [CAPS] Trend. Permintaan pasar begitu. Diriku mau sih jadi influencer yang baik, karen suka main game, pengen influence orang orang untuk beli game original Tapi saya takut ngomong depan kamera [EMOTICON]",3
"rangorang pada sok suci tapi sok tau gitu tentang kehidupan mereka, intinya gini, kalo belom pernah nyebur got kalian ga bakal tau di dalem got itu kek gimana, sama aja kalian kalo ga mau kenal sama orang yang berbeda, ya kalian bakal jadi sok tau",1
"Bangsa yang besar adalah bangsa yang cinta sesama. Seorang muslim yang paling dicintai adalah mereka yang peduli terhadap saudara-saudaranya, dimana pun mereka berada. Bukan hanya di Indonesia, mereka juga ada di Paletina, Suriah, Rohingya, dan lainnya. #LestACTIndonesia [url] [CAPS]",2
halo laskar matahari kami datang!. kami akan ikut meramaikan event team circus team k3 terakhir di kota solo!. see you nanti siang [username] [CAPS],4
"/rlt/ kenapa ya gue kalo ga sengaja kontak mata sama orang (cowo) asing yang ngeliatin gue mulu, langsung gue sinisin, muka jutek, sebenarnya takut diliatin gitu. gue di cap cewe sombong ga sih? [EMOTICON]",3
[username] [CAPS] [username] [CAPS] ditangani yg malak trus dia bilang ke bonek yg lain dipukuli the jak tanpa cerita kenapa dia dipukuli bonek yg lain membelanya beramai ramai jadi ribut lalu teman temannya berkabar ke yg lain lagi bilang kalo bonek diserang theja,1
"Ikhlaskan saja mereka yg terus menghujat dan menyakitimu. Karena walau mereka memakai ayat untuk pembenaran tindakannya, kau pakai saja ayat ayat Tuhan untuk focus memperbaiki diri ke depan",0
"Sudah survey ke beberapa cewek yang bilang ""cowok itu omonganya ga bsa di pegang"" ternyata mitos gaes ! [REPPUNC] dan sekarang si cewek itulah yang begitu. Jadi, yang tidak bisa di pegang omongannya siapa? Coba kita survey untuk yang ini. Apakah sama atau berbeda? Ku rasa pasti sama",1
"Di usia 45 th, walau rasanya muda, ternyata kaku belajar sesuatu yg baru. Sadar sdh terlambat jd atlet, tp hobby ngurus organisasi pembinaan Olahraga. Olahraga bisa jadi medium komunikasi yg baik, seperti bbrp Bulan lalu di Bandung, bicara Kebhinekaan. #SukseskanAsianGames2018 [url] [CAPS]",0
"Wahai Yang Maha Cinta, sandingkanlah aku dengan jiwa pilihan-Mu, yang karena kebaikanku - baikkanlah ia, tapi jika ia lebih baik - baikkanlah aku.",2
Vedevah Kartu Multi Trip malah jadi gajelas penggunaannya Ngapain gua isi saldo buat kmt [CAPS] kalo akhirnya Tap suruh beli kartu thb [CAPS] etann [ELONG],1
"Pada saat kamu menangis merengek meminta boneka atau mainan baru, mama menatapmu iba. Tetapi papa akan mengatakan dengan tegas : ""boleh, kita beli nanti, tapi tidak sekarang""",2
Kangen ngajar privat. Kangen ngajar tpq. [CAPS] Kangen rapat jam 6 pagi. Kangen agenda nginep Sabtu-Minggu. Yea. My life so flat now. Maybe I need Cheetos?,0
"gw mau pencitraan ah, kalo ada orang yg nanya di grup angkatan bakalan gw jawab meskipun gw gtau wkwkkw, jadi tenang saja temund2 yg males nanya sesuatu digrup angkatan krn takut dicuekin klo misal g ada yg jawab pasti gw jawab kok.",4
pin nanti kamu blan juni ikut tidak-pertandingan bulutangkis khusus buat rw saja saya mau ikut tapi nanti saya pasti cewek sendiri [EMOTICON] ky dulu,3
"Berada di lingkungan yang berisi orang-orang hebat itu akan menyadarkan kita betapa pentingnya upgrade diri dan jadi out [CAPS] standing! [CAPS] Salah satunya duta bahasa, kemampuan mereka itu wow bgt!",4
"[username] [CAPS] Iya bener kak. Waktu setahun skip minum obat itu, dia ikut saran keluarganya ke pengobatan alternatif (dukun). Makanya malah tambah parah. Dan pas balik ke rs [CAPS] Jiwa untuk berobat lagi, baru ketahuan kalau dia kena skizo",0
"Wah ngeri juga kali yah pemilik [username] [CAPS] mobil diam aja, akinya bisa jatuh dan mobil langsung terbakar. [REPPUNC] waduh terios mertua musti dicheck juga nih kalau gini. [REPPUNC] takut terrbakar pas diparkir diam. [REPPUNC]",3
"[username] [CAPS] maaf ni min, paket saya knp lama bnget ya, pdhl sy butuh banget ini, krn sy ngejar keberangkatan, dr kmrn sdh smpe gempol knp ko lama, pdhl sy di Pasuruan kota",1
Semangat sayang. [REPPUNC] aku jg menunggu anak kita yg akan lahir.. ahahahhaha [username] [CAPS] #E [EMOTICON] _comingsoon [CAPS] #e [EMOTICON] #E [EMOTICON] lanet [CAPS] #weareoneE [EMOTICON],2
"Jujur gue takut banget mau ngejalanin ini lagi, semakin dekat, smkin takut mau nangis aja rasanya, gak tau knpa setakut ini, kek bertanya2 mulu gue bisa gak ya jalaninnya, gue mampu gak yaa, apa gue mundur aja, apa ini jalan yg terbaik buat gue",3
"Perasaan bank lain, sblm surat kuasa dicabut oleh pemberi kuasa,fine2 aja deh. [REPPUNC] *makanya kesyel saat si user minta kita pake bri. [REPPUNC] hhrrggh* [ELONG] [url] [CAPS]",1
Pertanyaan yang dulu pada masa itu bikin kesel. [REPPUNC] Apalagi kalo sodara jauh yang nanya. [REPPUNC] Untung ga gue tanya balik : kapan opname?,1
"Semuanya ku lakukan atas dasar Cinta kepada mu, Wahai kekasih ku. [REPPUNC]",2
"National Monument. Monas, hanya bejarak sekian ratus meter dan terlihat setiap hari dari kantor tapi menyentuh dinding pagarnya pun belum pernah. [REPPUNC]",0
Jika hati gw udah kecewa apa lagi sampai sakit hati begini loe blok gw ehm [ELONG] jangan harap gw mau knl loe lagi loe dm ribuan kali gak gw ladenin pengen taunya gw knl loe dan rasain gmna chat gk di buka buka atau gak di bls,1
"Kamu ga tau kan, ada ketakuan tersendiri ketika aku liat recent update line. Takut tbtb ada oramg baru yg gantiin posisi aku, di ava atau status kamu",3
[username] [CAPS] Hal biasa. Ignore. Block Sebuah bentuk pembiaran terhadap kasus pelecehan seksual. Merasa langkah terbaik hanya diam seakan dengan diam pelaku ga akan berbuat kaya gt ke org lain. Such logic.,0
"Kok tiba2 mlm ini mrasa kangen ya..aq ingin berjalan sambil memegang tangannya,.. aq ingin memeluknya dan mengatakan bahwa ""aq kangen"",.. aq ingin menangis di pundaknya dan mengatakan ""jgn tinggalkan aq""..God please tell him",0
[username] [CAPS] [username] [CAPS] [username] [CAPS] [username] [CAPS] [username] [CAPS]. [REPPUNC] ahy [CAPS] pasangan siapapun Pasti Kalah. [REPPUNC] Nilai Jual ahy [CAPS] bukan Rendah tapi tidak [CAPS] ada [CAPS]. [REPPUNC] ! [REPPUNC],1
"Wah pagi ini sangat faedah. Udah gaboleh sering ngeluh sendiri kalau ada perihal apapun mengenai perjalanan kereta:""3 sebegitunya mereka kerja keras, sedih akutuh",0
"Baru ngerasain nih gue bener2 duit di dompet tinggal 4rb doang, di atm [CAPS] tinggal dikit dan gabisa diambil krna saldo ga cukup. Ternyata gue bener2 miskin yawla [ELONG]",0
"[username] [CAPS] [username] [CAPS] [username] [CAPS] [username] [CAPS] Allahu a'lam. Ana juga tidak tahu kapan, dimana, dan apakah ana masih hidup saat masa khalifah ala manhaj nubuwah itu kembali, dengan seperangkat aturan syariat Allah yang kaffah",0
"apa sih susahnya mengapresiasi sedikit aja sama apa yang udh dilakuin oranglain dgn ngasih hak nya tepat waktu, dikira gapnya kebutuhan kali ya?giliran masalah kerjaan no 1 mau lg ijin/libur ttp ae dihajar trs! Ketjewalah saya [EMOTICON] [EMOTICON]",1
"padahal w udh chat dia, save nomor w. dan w ganti nomor wa pas di hari ultah w. bener bener sedih, dll. dan tadi bisa 1 ruangan ujian it 1 jam kurang, karna udh campur aduk salting w keluar duluan",0
"Pernah nonton ga di satu video tentang Bullying? Coba cari dehh, ada tuh examplenya. Kayak misal kita di bilang, kamu jelek deh. Ga ush naik pitam. Bales aja Yes I am a worthless human being. Thanks for reminding me that Dijamin mingkem",1
"[Habis buka Facebook] [Thinking..] Sebanyak itu ya teman-teman yang saya kenal, mulai dari teman sd, [CAPS] sampe pas jaman kuliah, dengan segala kesibukan mereka sekarang. Seneng aja lihatnya, feeling very grateful have a live in this life. Alhamdulillah.",4
[username] [CAPS] [username] [CAPS]. [REPPUNC] Anda ini ngomong apa. [REPPUNC] ! [REPPUNC] Hanya orang2 brengsek yg ngomong kayak gini. [REPPUNC] Lembaga terhormat jadi terhina karena disusupi orang yg kayak anda. [REPPUNC] [username] [CAPS],1
"Saya bisa jadi berbeda kepercayaan dengan Athaya tapi saya masih mencintainya, saya dan Kartika bisa saja sama-sama bertajuk hawa, tapi yang saya cinta bukan kelaminnya. Saya cinta dirinya. Hatinya",2
Pengen berjuang buat dia tapi masih banyak hal selain cinta yg mesti dilakukan lagian dianya juga b aja ke saya Ke aku enggaa,0
"Patut x aq buka hati aq utk terima org lain? Tp aq takut at the end dia berubah hati. Angin x de,tup2. [REPPUNC] jeng2. We're not meant to be together",3
"Alhamdulillah akhirnya bisa kumpul, tapi sayang belum semua semoga ad wkt yg bisa mempertemukan kita semua, Aamiin Indramayu Punya",4
Selamat hari menetas tahu bulat versi korea kuh. [ELONG] E [EMOTICON] ls sayang kamu [ELONG] lebih dari yang kamu tau hu tahu bulat,2
"Dek, kirimin foto Adek yang berdua sama Abang. Mau Umi post ke story wa [CAPS] *ngirim* Beberapa saat kemudian, *klik story wa [CAPS] Umi* Lhah [ELONG] muka-ku dicrop",0
"Kita hanya sedang mengalami masa masa sulit, masa masa gelap, masa masa rentan akan perpisahan. Namun, jika kita mampu bertahan, maka tidak akan yg mampu memisahkan. (Except Allah)",0
"dilema, mau testing prod version (di prod environment) mesti downtime karena kalo kagak takut ganggu operasional aplikasi eksisting yg masih jalan, selain itu juga bikin data kotor.",3
Baru liat dan bener-bener dengerin secara seksama nissa dengan sabyan nya yang lg naik daun itu. Asli ga ada rusak-rusaknya itu suara flawless bening bener [ELONG] kaya gelas beling abis dicuci pake s*unlight jadi bersih bersinar gitu deh. Heran.,2
"[bb] [CAPS] maap oot, kmrn malem di chat aku berantem sm pacar trs aku bilang udahan aja sambil maki2 gitu trs dia balesnya doang sampe skrg dia ga ngechat aku jg engga, menurut kalian udh putus belom sih? makasi",3
"Self Titled - Bin Idris (2016) Q tau mz haikal cs jago bgt bikin ambience jd nada di Sigmun, di album ini w kaget soalnya lagu2nya sm ambience di mv [CAPS] nya bener2 persis sm apa yg gue bayangin pas denger lagunya. Keren. W suka lagu Dalam Wangi, Calm Water, Rebahan [url] [CAPS]",4
Loe mau ngatain gw bencong apa lah terserah loe yg pasti gw gak merasa gw bencong loe lupa yg udah ngewe sama gw Giliran gw gak ngeladenin loe lagi loe bilang bencong Ehm [ELONG] kasian bgt hidup loe,1
"pelajaran juga buat para pemain bola yang lain, biar lo ga sembarangan sama perempuan. ga usah berasa kalian punya kontol paling bagus di dunya ini, sehingga kalyan sebebas itu merasa tak ada perempuan yg bisa nolak, apalagi speak up ketika merasa dilecehkan kalyan.",1
"Ya Allah ngeri bgt Td yg brusan sawa ukuran pipa pralon gt, makanya w tutupin sela2 pintu tkt badannya elastis bs masuk sela2 [url] [CAPS]",3
"abis sahur, sembahyang subuh balek tidur lagi, bangun jam 6.30 dan sampe ruangan jam 7 kurang 5 menit, sptinya saya harus mengapresiasi diri sendiri krn dpet mandi, seragaman, pake bedak sm gincu dan berjalan dlm waktu 25 menit",4
"Gabisa sayang [EMOTICON] Kecuali anak s1 mau ke s2 psikologi masih bisa, tapi cmn bisa bbrpa penjurusan psikologinya. Paling banter ambil psikologi sdm. Klo kamu ambil psikologi klinis harus bljr dari s1 lagi [EMOTICON] psikologi klinis harus basic nya psikologi",0
"[username] [CAPS] [username] [CAPS] Kamu jg termasuk, kak. Jgn menyebut orang2 selain kamu itu nitijen2, jika kamu masih masuk dr bagian di dalamnya. Bukber ! [REPPUNC] In this economy ! [REPPUNC]",1
[username] [CAPS] [username] [CAPS] gimane?gk berani komen kan?ngomong kek paling pancasila.. Mau tanya waktu ngomong saya pancasila kalian g lagi mabuk kan?ato ngomong sambil liat teks?anak muda optimis?hek.. anak muda yg kehilangan urat malu iye kali.. [EMOTICON] https [EMOTICON],1
"Jalan-jalan cari suasana baru dan pengetahuan baru, menikmati alam.",4
"Lewat tengah hari, semoga harimu menyenangkan ya, yuk semangat!",4
"Lalu bagaimana dengan papa? Mungkin karena mama lebih sering menelpon untuk menanyakan keadaanmu setiap hari. Tapi tahukah kamu, ternyata papa lah yang mengingatkan mama untuk menelpon.",2
"Sedari tadi idung meler trs wkt terawih, tenggorokan rasanya sakit. Yaps setelah memakan ini jd mencair semuanya hehehe [url] [CAPS]",0
Jangan di Viralkan ntar oposisi [CAPS] yang biasa nyinyir kejang2 sakit jantung. Kalau sakit Hatinya memang sdh Kronis sulit untuk disembuhkan,3
"Jadi ceritanya tadi malem tuh gua dirumah lagi ber 2 doang kan ya sama ade gua. Lingkungan rumah gua tuh sepi bngt parah,serem deh pokoknya. Nah tadi malem sekitar jam 12an tbtb sikring lampu gua tuh kayak ada yg nurunin,langsung mati semua kan tuh ya",3
kapok [ELONG] ga bakal gw mau ketemu kumpul sm.sepupu bangsat [ELONG] anjrit penipu korup aja belagu sirik dengki anjing [ELONG] lo ga lama lg mampus lo liat aja rmh cicil hasil nipu sampe kapan liatin aja hahaha..God never sleep,1
"Turut sepenanggungan atas meninggalnya dr. Ramona Sari - sejawat, aktivis, dan salah satu pejuang paling tangguh dari [username] [CAPS] untuk hak & kesehatan seksual reproduksi perempuan Indonesia. Semoga Yang Maha berkenan memeluk pulang. Tuhan yang memberi, Tuhan pula yang mengambil.",0
"lo belum lahir atau belom sekolah bong saya rasa. [REPPUNC] Atau bapak lo pki bong Bandit, rampok atau sejenis yg menganggu orang banyak? Pak Soeharto dibilang kejam hanya oleh orang2 Pki Bandit Rampok Bong bong bongak [ELONG] [url] [CAPS]",1
kamu kalau jadi cewek jan kepo kenapa ah ! dweilah apansi ha apan o cukup,1
"Pacaran sama yg kerjanya sama2 sift itu jujur aja lumayan nga ena - Gue libur dia berangkat - Gue berangkat dia libur - Sama sama libur tapi abis sift malem capek Tapi, jadi buat tantangan sih kalo ngeliat orang pacaran dengan mudahnya jalan tiap hari alias bacot saya! Huhuhu",0
"H-9. Mau ke bank rame bgt ampe antrian tempat duduknya ada diluar. Toko emas meluber ampe ga keliatan mbak2nya yg jualan. Ke swalayan antrian kasir naudzubilah panjang bener. Pada bahagia semua kayaknya. Semoga oh semoga rs [CAPS] sepi, pasien pada sembuh dan pulang utk berbahagia",4
"94. Dear member livable Mince sayang sama kalian, [ELONG] mince akan berjuang buat kita semua.. Tapi kalau gk ada dukungan dari kalian mince bisa apa.. Makasih udah nemenin mince di livable ka, mince [ELONG] sayang kk livable",2
Kalo abis saur suka langsung kulsub (kuliah subuh) abis adzan subuh udh nya main sampe matahari terbit patariktatik lodong sama anak rw sebelah #OldMoneyGakNgerasain,4
"Setuju pak [username], [CAPS] sama antisipasi kegiatan sotr [CAPS] jg pak yg blm lama terjadi justru berujung tawuran & disertai aksi vandalisme, demi terciptanya keamanan dan kenyamanan warga, kasihan yg pulang kerja larut malam. Terlebih mendekati hari raya",3
gue pengen banget curhat ke sahabat gue. Tapi gue selalu takut kalau suatu saat bakal di bocorin. [EMOTICON] gue gak pernah percaya kalau mau curhat rahasia ke sahabat atau orang terdekat,3
Masih ada ya hari gini yg takut tempat pelayanan nya di ambil sama orang lain. Hei [ELONG] pelayanan itu punya Tuhan sapa saja yg Tuhan percaya diberikan. Aneh pake main fitnah dan jatuhkan orang ya.,1
"Sedang santap sahur sambil menyimak ceramah di tv. Tiba-tiba muncul bunyi: ""Hati-hati, Yon. * [ELONG] itu syiah."" Seketika itt sahur jadi hilang selera",3
"[username] [CAPS] dia nih manusia yang tibatiba nyita perhatian gara2 kukira dia orangnya kalem ternyata allahu bobrok banget, tapi tambah bobrok tambah cinta huhu bucin bgt sori [EMOTICON] [url] [CAPS]",2
"Sudah survey ke beberapa cewek yang bilang ""cowok itu kata katanya ga bsa di pegang"" ternyata mitos gaes ! [REPPUNC] dan sekarang si cewek itulah yang begitu. Jadi, yang tidak bisa di pegang omongannya siapa? Coba kita survey untuk yang ini. Apakah sama atau berbeda? Ku rasa pasti sama",1
"Sayang aku, [ELONG] udah gede banget sih kamu [ELONG] gak berasa ya perasaan baru kemarin lahir skrg udah gede aja, bawel banget lagi",2
"Otak kalo sudah bego mau apapun posisinya,apapun gelarnya tetap saja bego. Hrsnya otak diisi ilmu pengetahuan bukan diisi maaf..tai. [url] [CAPS]",1
klo milih pemimpin bukan petahana nanti jadinya gub tidak tahu & males kerja spt ini [url] [CAPS],1
"Pembayaran upah pkt [CAPS] Ds Madurejo Pasirian Lumajang, masy tersenyum bahagia #PadatKaryaTunai # tppijatim #tppilumajang [username] [CAPS] [username] [CAPS] [url] [CAPS]",4
"Meluk adek. ""Sayang yang sabar ya. Adek lagi hamil kan. Jangan emosi mulu, bahaya loh buat kandungan adek. Kan Vian udah bilang juga, ya?"" Mengecup kening adek.",2
"Aku tanya, ""ada apa sih emangnya di bawah?"" ""Udah ikut aja."" Ajakmu, aku mengekormu dari belakang. Dan ternyata McFlurry! ""Harusnya kalo hujan gini beli yang anget, eh tapi malah ini."" katamu. ""Udah ngga apa, kan kamu tadi belinya sebelum hujan."" Kita saling menoleh dan tertawa.",4
rada' ksel juga ya stiap mau e [EMOTICON] pasti h-1 yg dpnya klo gt mah boro' mau brangkat psen tiket aja mals. atau nggak yg gni * udahh d malang beb aku isi ya dp skrg * rasanya pngen gw jotosin palanya.,1
astagah! sifat humoris scorpio adalah sebuah topeng untuk menutupi semua luka hidupnya #kiscorp,0
"Begitu diumumkan lulus 100%, mereka semua sujud syukur, dan langsung mengambil bunga. [REPPUNC] saat dia menghampiri, langsung memeluk & menciumku, air mata tak kuasa kubendung. [REPPUNC] ""mom, this is my birthday present for u.."" [url] [CAPS]",4
"Menurut gue cukup. Gue gaji di bwh 5jt segitu udh bisa nabung (target gue min nabung 1jt/bln). Kantor gue di slipi. Kosan gue di toamang ya kalo naik ojol pp 14rb. Kosan 750/bln tempat nya layak bgt, di cuciin pula",4
Thread ini dipersembahkan oleh wanita yg permisif terhadap pelecehan yg dialami wanita lainnya dengan alasan kejadian seperti itu banyak terjadi dan ga ada yg mengadukan. khanmaen.. [CAPS] [url] [CAPS],1
My baby [username] [CAPS] Baik baik baik baik baik Anak mamih yang cantik.. Jangan 1440jam engkau tinggalkan mamih ya sayang.. Mamih bisa kering tanpamu.. Love you rien ku sayang,2
"[username] [CAPS] Sy sudah menghubungi halo bca 15008 [ELONG] dan tekan 1, 1, dan 0. Saya sdh melakukan itu sampai 10X sampai pulsa sy habis. Dan jawaban nya selalu maaf operator kami sedang sibuk. Gimana mau cek status sy",1
"Smp era 80an dikenal Bangsa Pemalu, 90an muncul virus ""tak [CAPS] tau [CAPS] malu"" [CAPS] dan berkembang hingga kini menuju jd Bangsa yg Memalukan, Tertangkap krn Kriminal malah bergaya Selebritis didepan Kamera. bpip [CAPS] Harusnya mampu basmi Virus ini, apakah anda sudah merasakan hasil kerja bpip [CAPS] ! [REPPUNC]",1
"Meneriakkan namamu di deras hujan, memandangmu dari kejauhan, dan berdoa di hening malam. Cinta dalam diam ini lah yang mampu kupertahankan.",2
benar sekali terutama menyebrang di Jalan Margonda. Dari kelapa dua - pertigaan Juanda mungkin hanya ada 3-5 zebra cross. Motor-mobil semuanya ngebut sehingga jadi takut kalau nyebrang. Sekalinya nyebrang malah jadi khawatir kendaraan ngerem mendadak,3
Tos [ELONG] Banget [ELONG] huhu aku kenal suara dia pertama kali pas ostnya man from the star dan itu sumpah aku lgsg jatuh cinta,2
[username] [CAPS] Alhamdulillah pak panglima n pak kapolri dgn selamat ditujuan kian sinergi tni n polri utk seantero nkri met tugas n sukses selalu,4
Aku gasuka sih tapi gondok dan dongkol dan mangkel aja. Dan kagetnya lagi dia mau meniqa [ELONG]. Semoga insyafmu ga abal abal ya mas ha ha ha semoga udah alim beneran cuma dia inget ga ya ttg habluminallah & habluminannas. Ga ada niat minta maaf wanita2 yg disakitinya gt ?,1
"Tolong ditelusuri juga penangkapan ratusan terduga teroris, puluhan diantaranya ditembak mati ketika hendak ditangkap. [url] [CAPS]",3
"Jadi, ini hari ketiga gue kenak gondongan. Auk darimana asalnya. Udah gerah ini rasanya tiap malam gak bisa tidur karna nyerinya sampe ke kepala",0
[username] [CAPS] Kasihan tuh pks [CAPS] uda ngemis-ngemis sodorin nama-nama cawapres kalau ga di pilih. [REPPUNC] Apalagi kalau menit-menit terakhir pilih cawapresnya. [REPPUNC] tamat [CAPS] cawapres [CAPS] pks [CAPS] pilihannye [CAPS]. [REPPUNC],1
#workshop di bulan Ramadhan. Semoga otak gue nyantol sm Permendikbud2 dkk. Kurtilas ih kurtilas. Ternyata seperti ini. [url] [CAPS],0
"Pemantauan dan sosialisasi di wilayah krb [CAPS] I [ELONG] dengan melaksanakan patroli rutin, tetap semangat dan tetap waspada #waspadamerapi [url] [CAPS]",3
"[username] [CAPS] well, prince charles bilang waktu george pertama kali lahir dia seneng banget dan berusaha menjadi kakek yg baik soalnya dulu ngerasa kurang ngejaga william. beliau juga sering ngajak george buat menanam bareng gitu, pokoknya sayang banget d",2
"Malah ketawa lagi, padahal sini yg buat sambil mewek. Tau sendiri kan, aing kalo udah sayang sama orang itu gimana. Walaupun cuma bisa sama bayang-bayangnya saja [EMOTICON] Lol",2
