content,label
Mereka bilang kalau panutan mereka yaitu Wowo kalau ibadah tidak bilang-bilang. Tapi ini ada bukti kalau ada undangan buat sholat jumat. Yah gimana ini ya. Malu sih gua jadi mereka.,1
Katanya ulama jangan di hina lha anda nyebut ulama dengan kau.. kau..,1
Sepakat dengan pak Nadiem. Hafal tapi tidak memahami apa yang dipelajari hanya omong kosong. Dan omong kosong ini yang perlu kita perbaiki agar menghasilkan sdm [CAPS] yang berkualitas &amp; berintegritas. <link>,0
Baru sadar kalau malam ini <hashtag> pantesan anjing disekitar sini pada demo kukira lagi kawen :face_with_tears_of_joy: rupanya lagi demo mbk kunti :face_with_tears_of_joy: <link>,0
Keberhasilan <hashtag> di bidang teknologi bikin Jokowi yakin dia bisa terapkan standar pendidikan yang sama bgi 300rb sekolah & 50jt pelajar indonesia (Kompas 25/10) <hashtag>,0
<username> goblok,0
<hashtag> Minta maaflah kepada korban 700 nyawa Pemilu korban kerusuhan 21-22 Mei korban aksi demo mahasiswa dan pelajar korban kerusuhan di Wamena korban bencana alam ntb [CAPS] Palu Ambon. bukan [CAPS] kepada [CAPS] yang [CAPS] tidak [CAPS] kebagian [CAPS] kursi [CAPS] ! <link>,0
saya bukan generasi yang mudah terhasut dengan kampanye provakatif firehos the falsehood,0
Insyaallah pak <username> menang Amin.,0
Bapak bingung anak linglung Anak-anak penjilat maksudnya ! [EMOTICON] <hashtag>,1
Apa salahnya motor vario dia yang diparkir pakai dibakar oleh preman makar anarkis itu ? Apa ayo ! Apa salahnya itu belinya pakai kredit tahu baru juga lunas setelah kredit 4 tahun ! <hashtag>,0
( [ELONG] semburan [CAPS] dusta [CAPS] ) [ELONG] Tapi iya sih,0
<username> Berjuang terus mas bro..jangan patah semangat..jika tujuan-Mu adalah mendapatkan ridho Allah swt [CAPS]..tak ada halangan yang mampu merintangi..Allahu Akbar..,0
<username> Di tanya apa jawab apa.. :face_with_tears_of_joy:,0
<username> yang bajingan bangsat itu yang beli lahan milik pemda dki [CAPS] sendiri.,0
Guys. [REPPUNC] Dapat salam dari indonesia [CAPS]. [REPPUNC] bangunlah jiwanya Bangunlah Badannya untuk indonesia [CAPS] raya [CAPS]. [REPPUNC] <hashtag>,0
Banjir itu berkah yakk? kalau begitu Selamat deh buat warga jkt [CAPS] yang selalu diberkahi 4nies ! [REPPUNC] Jangan lupa Bertoa y gaess. [REPPUNC] 4 miliar lho bukan kaleng-kaleng ! [REPPUNC] <hashtag>,1
Kasian banget ketilang [EMOTICON] Padahal lengkap <hashtag> <link>,0
Saya suka membaca komentar netijen di sosial media. Tetiba menjadi serba ahli [CAPS]. Ahli teknik ahli sistem ahli politik ahli ilmu ahli hisap dsb. Plus dibumbui rasa dendam sarkasme. :beaming_face_with_smiling_eyes:,0
<username> penyanyi [CAPS] tolol [CAPS],0
Terima kasih atas jasa bapak Anies <hashtag> kembali trending. Eh bukan ding itu antrian Aer yang mau masuk ke saluran pembuangan. Maap lord. ! [REPPUNC],1
<username> 02 insya Allah menang [CAPS],0
<username> diem kamu anjing,0
<username> Kenangan yang tercecer wkwkwk <hashtag> <link>,0
<username> ; Yasudah saya sekalian minta pizza saja karena katanya gratis. Populasi manusia kalau kamu kelaparan hahaha. Habis katanya suka makan daging manusia \'kan? Jangan sungkan-sungkan mengurangi populasi. Ah tidak seaneh kamu sih. Tapi cuk,0
Aku bangga hidup dengan identitasku sekarang. Cewe kuat tegar pintar. Akhirnya pasti baik aku percaya.,0
Mau sholat jumat kok pakai sebar pamflet. Itu sholat jumat lagi diskonan ? -_-,1
<username> beginilah umatmu. selalu menebar su\'udzon [CAPS]. Padahal khusnudzon itu lebih baik dari <username> :winking_face_with_tongue: :winking_face_with_tongue:,0
<username> Gerindra justru malu tuh sudah lama tua tapi tidak bikin prestasi,0
Lah. [REPPUNC] ada yang bilang tiap rupiah melemah Rp100 kita dapat Rp1 7 trilun. sudah berapa ratus rupiah melemah tingglal dikalikan saja bapak lumayan sudah bisa buat nombokin pln [CAPS] yang rugi,1
Gubernur Pembohong. [REPPUNC] Gunernur yang paling benar BOHONG'nya. ! [REPPUNC] <hashtag>,1
Terima Kasih bl [CAPS] yang baik. [REPPUNC] tidak papa Pramel ini menjadi motivasi untuk menjadi lebih baik lagi yaktities [ELONG],0
Orang bijak mengerjakan sesuatu dengan segera apa yang orang bodoh lakukan pada akhirnya.,0
yang sabar ya warga dki [CAPS] Jakarta Pimpinan ada di Kelas Gubernur hanya kelas Kacangan. [REPPUNC] <hashtag>,1
Mendikbud Nadiem Makarim tetap santai sembari terus melemparkan senyum khasnya saat bertemu para guru. <hashtag> <link>,0
Damailah Indonesiaku <hashtag>,0
Partai Allah is the best. pan [CAPS] agamamu. Amien Rais Tuhanmu. [REPPUNC] Gapapa rusuh yang penting islam dan seiman.. TakeBeer ! [REPPUNC],1
<username> <link> urus yang kecil dulu bro :zany_face: :zany_face: :zany_face:,0
Kalian lihat mereka ini saudara kita semua mereka punya anak istri dan keluarga mereka juga ingin tenang dalam melaksanakan ibadah puasa tapi klian sanggup melakukan tindakan biadab hanya kbodohan kalian serta pmpin yang rakus [CAPS] <hashtag>,0
<username> Ahh. [REPPUNC] ngeles aje kamu ngok.. ! [REPPUNC] Tolol teriak tolol. [REPPUNC] lucu,0
<username> Biasanya orang pinter itu suka minter-minterin. Atau jangan-jangan lagi belajar cara mempengaruhi orang saat debat dengan cara membuyarkan lawan bicara dengan tidak memberi kesempatan lawan berbicara.,0
Saya bercerita tugas-tugas saya jadi menteri. Saya mengurangi tugas memberi kuliah. Tetap jadi dosen. Kerjaan tetap saya dosen menteri jadi sambilan kata Mahfud. <hashtag> <link>,0
Hallo <username> apa kabar? Setelah beberapa saat lalu ingin menandingi Kesultanan mimin <username> dengan iming² tidak [CAPS] yang faktanya pemenang tidak ada satupun dari twitter tapi pgn trending di Twitter :winking_face_with_tongue: :thumbs_up: :face_with_hand_over_mouth: - Tengok nih <hashtag> :smiling_face_with_smiling_eyes: :thumbs_up: Situ apaan? <username> :winking_face_with_tongue: :face_with_hand_over_mouth: <link>,0
Bawang putih & bawang merah. Revalina S. Temat & Nia Ramadhani Berharap ditayangin lagi di tv. [REPPUNC] Seru kayaknya :grinning_squinting_face: :grinning_squinting_face: :grinning_squinting_face:,0
Demi infrastruk duniawi yang dibanggakan makhluk Allah terzalimi. Kalau bijak dan arif serta tidak mengutamakan nafsu duniawi semata hal yang seperti ini tentu tidak akan terjadi. Semoga <username> tidak demikian sayang sama rakyat papa karena Allah swt [CAPS] menyuruh kita menyayanginya.,0
Saat <username> puji prabowo soal ketelitian nya mengelola anggaran kementrian pertahanan.. :smiling_face_with_smiling_eyes: Pak <username> jangan nyindir pak <username> donk ahh. [REPPUNC] :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy: <hashtag>,0
Wadaww kenapa dia kok bisa trending <hashtag>,0
kalau sudah merasa pintar apapun yang orang lain katakan ternyata bersebrangan pasti di anggap bodo. [REPPUNC] Dukung <hashtag>,0
tidak penting mementingkan manusia yang kepentingan untuk dirinya sendiri saja tidak ia pentingkan.. Sampah ! <hashtag>,1
Bentuk dukungan Indonesia dalam meningkatkan mp [CAPS] pbb [CAPS] <hashtag>,0
Kata guru saya saya itu orangnya penghambur duit orang tua. ya selagi bisa menghamburkan kenapa tidak. [REPPUNC] sarkasme [CAPS] <hashtag>,0
Kebenaran itu akan nampak walaupun terlambat skalipun telah <hashtag>.,1
<username> Goblok banget deh kamu. Hindu itu sudah ada dari 70 [ELONG] tahun sebelum [CAPS] masehi [CAPS]. sedangkan islam baru ada tahun 600 setelah [CAPS] masehi [CAPS]. Lagian taj mahal itu kuil hindu yang didalamny kuburan. Pasti kamu kira itu masjid ya? Bukan !,0
tidak sanggup mikir nya hahaha <hashtag>,0
Perang tagar masih terus berlanjut dan hari ini masih lerlanjut <hashtag>,0
<username> bikin [CAPS] keluhan [CAPS] via [CAPS] twitter/facebook [CAPS] tapi [CAPS] tidak [CAPS] ada [CAPS] jawaban [CAPS] <hashtag>,0
<hashtag> Generasi penerus harus lebih dioptimalkan dalam pendidikan mental spiritual yang positif..agar kelak lebih mengutamakan kebaikan.. kejujuran.. keadilan.,0
Banjir telah tiba.. Banjir telag tiba.. hore.. hore Apa airnya masih antri masuk ke tanah bapak Anies? <hashtag>,1
Terimakasih banyak pak presiden. <hashtag>,0
Pencetus kalimat Partai Allah mengEdukasi generasi bangsa untuk saling berujar kebencian <hashtag>,1
jujur saya bagian dari relawan 212 <hashtag> banget pa,1
Kekuatan Terbesar Kita Adalah Pemuda. Selamat Memperingati Sumpah Pemuda 28 Oktober 2019. <hashtag> <link>,0
selamat buat prabowo atas ganjarannya. ganjaran mempertahankan juara runner up di ajang pilpres 2019 dan 2014. <hashtag>,1
Aku terlalu bodoh tidak pintar menilai pria makanya aku tertipu olehmu - 49Days,0
Kasasi ditolak Bun yani masuk lagi ke sel,0
Jaenudi ngaciro minta stop uninstallbukalapak ! [REPPUNC].. Rasain lue bong. [REPPUNC] Gegara lue Big bos kena getahnya [EMOTICON] Ayo bong bersih tl [CAPS] [EMOTICON] [EMOTICON] Gaspool ! [REPPUNC],1
Kamu itu memang hebat karena kamu tetap bisa membuatku mencintaimu setulus hatiku meskipun kamu jauh [EMOTICON],0
Terkuak sosok selir yang terlibat skandal asmara dengan eks dirut Garuda <hashtag> <link>,0
<username> Bayangin aku yang belum diving dari seminggu lebih yang lalu. Dikit lagi keseret ombak terus diculik Nyi Roro Kidul.,0
. [REPPUNC] tapi setelah un [CAPS] apa yang terjadi bapak-bapak ibu-ibu? Lupa :slightly_smiling_face: ngefans ak sama pak Nadiem <link>,0
Sebuah pembelaan cantik yang menjelaskan pada kita bahwa masalah mereka bukan diskotik dan sebagainya itu -- artinya bukan soal iman syariah agama dan segala jargon sejenis -- tapi soal siapa yang bikin keputusan. Jelasnya ini soal politik bung ! <link>,0
Ya mereka teropsesi kemenangan sampai lupa kenyataan <hashtag>,0
Mahasiswa belajar sesuai dengan kemauannya dan interesnya masing-masing. <hashtag> <link>,0
<username> Bisa sedikit saja membayangkan: anggaran 2019 kemarin berarti tidak mungkin tidak ada salah kan? :smiling_face: Tentu sangat amat naif kalau beranggapan korupsi cm dibawah. [REPPUNC],0
<username> Sesuai pembelaan ulama 212 diskotik itu sudah sesuai nilai nilai agama.. nb [CAPS] tersedia bidadari buat kaum monaslim :grinning_face_with_big_eyes: :rolling_on_the_floor_laughing: :rolling_on_the_floor_laughing:,1
Berseteru Soal Sistem E-Budgeting Ini Beda Transparasi Anggaran Ahok dan Anies Baswedan <link> lewat <username>,0
Terus ya aplikasi ecommerce masih belum menjadi kebutuhan utama yang mendesak banget. Beda kalau gojek yang kerja di jakarta pasti kebingungan sendiri kalau mau boikot gojek. hehe.. So ketika ada blunder ini. Saya kira wajar banyak yang mau <hashtag>' 0,0
Membuat Rakyat semakin tidak bersimpati pada Gerindra <hashtag>.,0
Musim hujan datang ibukota banjir nyalahin siapa ya kira². [REPPUNC] <username> ? <hashtag>,0
<username> Iya Bunda kolam akan selalu abadi bergejolak kepanasan :beaming_face_with_smiling_eyes:,0
<username> Sekalian bilangin pak jangan ngomong radikal radikul melulu. [REPPUNC] tidak bosen apa ya. [REPPUNC] Apa tidak terpikir narasi radikal radikul itu justru melukai umat. [REPPUNC],0
Kau bilang I Love Jokowi tapi sambil ngacung jari tengah. [REPPUNC] kan [ELONG] asyu [ELONG]. [REPPUNC] ! [REPPUNC] maaf saya ikutan uninstallbukalapak,1
Kawan kawan disarankan stop bantu gerakan jod [CAPS]. tidak selamanya berniat baik hasilnya baik. Apalagi gerakannya dipenuhi orang-orang pinter semua. Mending urus daerah masing-masing saja. Kata solidaritas hapus saja dari kbbi [CAPS].,1
Biodata Profil dan Fakta Nadiem Makarim - <hashtag> <link>,0
<username> Harus ditegur itu bpk bpk <username> karena sudah matiin rezeki baru 2 tahun mulai menikmati apbd lagi setelah Ahok berhasil di lengserkan eh skr muncul lagi <username> jadi sandungan,0
<username> Miskin kaya itu sesuai perspektif km nder. Aku juga kalau liat nia ramadhani berasa miskin tapi kalau nntn orang pinggiran berasa kaya.,0
Anda kok sibuk membanggakan cina. Karya anak bangsa Indonesia juga banyak. Kenapa tidak anda promosikan? <hashtag>,0
<username> Moga lebih nyata untuk kontribusi kepentingan bangsa dan negara indonesia [CAPS],0
hidup adalah perjuangan. ayo berjuang ! [REPPUNC],0
Karena cuma itu yang mereka punya dek. Mereka tidak punya empati simpati dan kerendahan hati. Miskin banget kan?,1
Budi Arie diberi tugas oleh Presiden Jokowi mengawal alokasi anggaran yang besar dari apbn [CAPS] untuk pembangunan desa dan daerah tertinggal. <hashtag>-Ma\'ruf <link>,0
Mengalah pada Kebohongan berarti membiarkan keburukan jadi pemenang,0
<username> bpjs [CAPS] naek 100% Kumaha Iyeu ?,0
Selamat menerima tamu pertama (air banjir) di 2020 bapak Anies. Jangan di usir cepet-cepet itu tamu datangnya dari Tuhan apalagi kalau dibuang ke laut. Di Eropa sana main salju kita main air. <hashtag>,1
<username> Iya lah wkwk. Pak bambang kemaren ngomong as pejabat di bnsp [CAPS] doi,0
aku punya temen dimana dia jomblo tapi sering ngatain jomblo. keren banget kan. gatau dirinya [EMOTICON],1
<username> Mantap memang kamu admin,0
Hidup ini singkat. Tidak ada waktu untuk meninggalkan kata-kata penting tidak terkatakan. <hashtag>,0
<username> Tompi ini berperan sebagai apa sih,0
<username> Haha.. lagian kamu nulis di bio anti orang tolol. [REPPUNC],0
Jakarta bisa hat trick gini banjirnye. [REPPUNC] berkah banget [ELONG] dah <hashtag>,0
Ingatlah bahwa cinta dan prestasi yang besar melibatkan resiko yang besar pula. [EMOTICON],0
Dukungan untuk 01 <username> - <username> terus bergulir dari kalangan pemuka agama dan santri.,0
<username> Auto mati dibunuh sama nyi roro kidul kmu kwkwkwk. [REPPUNC] Klw g pakai baju ijo ksna saja dcoba dlu deh,0
Wah seru neh <hashtag>,0
<username> tidak nangka :grinning_squinting_face:,0
<username> Welcome to indonesia di mana kata maaf menjadi solusi untuk semuanya.Dan segala kelakuan dianggap becanda [EMOTICON],1
Puisi keren dari anak sd [CAPS]. [REPPUNC] <hashtag> <link>,0
Alih-alih mereda konflik lahan ini makin memanas di area konsesi pkp2b [CAPS] Adaro Indonesia. <hashtag>,0
<username> Ustad kalau goblok bisa di pecat ngfak yah. [REPPUNC] Serius nih nanya nya ! [REPPUNC],0
Nah ini kaum kampret menuding kalau Jokowi gunakan konsultan asing untuk kampanye medsos namun ternyata semua itu cuma Hoax,0
Impor pangan yang berlebihan apalagi di masa panen menghancurkan masa depan petani dan pertanian kita. <username> <hashtag>,0
Bisa tidak si nge reset orang yang saya tahu dan kenal jadi tidak kenal siapa deh saya abis orang tolol dah gapunya hati consciously hurting fak [ELONG] you all r shits,0
Semoga nular.. (sontoloyo) nya ! Tangan belom bisa move on rasa nya pak mardiguwp @ Mula by Galeria Jakarta <link>,0
<username> Tangkap dan penjarakan gabener kadrun ! <hashtag>,0
kerja [CAPS] nabung [CAPS] goblok [CAPS] bukan [CAPS] retweet [CAPS] <link>,0
Kenapa Kanza posenya mirip mba Thread horror baju ijo Nyi Roro Kidul yang Apartment bawahnya kuburan nisan hitam ! [REPPUNC] <link>,0
<hashtag> Mendikbud Nadiem Makarim mengatakan peringatan Hari <hashtag> merupakan momentum bagi pemuda untuk melangkah maju. Ia meminta semua pemuda tidak takut akan kegagalan. Kesuksesan menurut dia akan diraih dengan terus melangkah ke depan. -- <hashtag> <link>,0
Ambyar [ELONG]..Wayahee <hashtag> mohon doa dari semua korban php [CAPS] tuk perjuangan n pengabdian <username> <hashtag> tuk <hashtag> Ayo Move on brs Para Lebah ! [REPPUNC] <link>,0
<username> Ini bagaikan ngajarin ikan berenang. Benerin dulu hati kamu Tom. tidak enak juga masuk neraka cuma gara ngebelain orang yang salah.,0
dengan tidak mengurangi rasa hormat saya kepada bapak prabowo saya minta usul bapak kalau mau sholat jumat gausah di sebar pakai pamflet juga kali. kan ini bukan promosi potongan harga bapak.,1
<username> dokter [ELONG]. [REPPUNC] Mancrabs [ELONG] :thumbs_up: :thumbs_up:,0
Skill minimal pengen exsis total hhahh <hashtag>,0
woi cina (gw juga cina) apus deh nih thread kamu pakai hashtag <hashtag> ya sama saja kamu 11 12 sama tu cewek stres. sama rasis goblok.,0
<username> Goblok ih hahaha,0
Jangan boros Kamu masih miskin Baek ngopi coeg <hashtag>,1
<username> Mau jadi bangsa optimis atau bangsa yang pesimis. Itu masalah pilihan hidup. Demi masa depan generasi mendat <link>,0
lempar batu sembunyi tangan sebelumnya dicuci dulu biar bersih <username> <hashtag>,0
Katanya pertemuan Prabowo dan Jokowi bertujuan untuk kebaikan bangsa. sekarang kok minta jatah kursi <hashtag>,1
Itu lebih cocok <hashtag> Dia cocoknya sebagai kepala rumah tangga karena sering kagetan..,1
Jangan suka nyebarin berita hoax ya tweeps bisa dipenjara entar <hashtag>,0
Bukti kinerja jokowi untuk rakyat indonesia <hashtag> <username>,0
<username> Pak <username> mohon segera berlakukan hukuman mati bagi pejabat negara yang merangkap jabatan sebagai koruptor juga,0
rt [CAPS] <username>: Kita sll optimis melangkah maju bersama bpk Jokowi <hashtag>,0
Menag: Cadar dan Celana Cingkrang Bukan Ukuran Ketakwaan <link>,0
Banyak orang yang terlalu pintar menilai orang lain tapi dia terlalu bodoh [CAPS] untuk menilai dirinya sendiri. <hashtag>,1
<username> woi bapak kolam ! belajar dulu bahasa indonesia yang baik dan benar sblm belajar filsuf baru kamu mengerti kata dungu itu adalah kata dasar !,0
Terkutuklah oknum yang beberapa waktu lalu sengaja mengviralkan dngn mengatakan bahwa pasukan brimob adalah pasukan,0
<username> ya.. iya belum di jkt makanya haha [CAPS] aduh saya goblok tapi gitu intinya,0
"""Suatu hari kita akan bertemu dalam dimensi yang berbeda.."" Official Poster <hashtag>. :red_heart: Nantikan perjalanan Ainun desember [CAPS] 2019 di bioskop ! :clapper_board: <hashtag> <link>",0
Mah ulangan aku dapet 10 | wah pintar kamu nak. Gimana dengan nilai teman-teman mu? | ada yang dapet 80 90 sampe 100 |. [REPPUNC] <hashtag>,0
Tim futsal ipc [CAPS] Pelindo ii [CAPS] Jakarta resmi mendatangkan pemain jebolan timnas futsal U-20 ia adalah Firman Adriansyah. Bergabungnya Firman ke Pelindo sendiri mengikuti jejak empat pemain U-20 lainnya yaitu Muhammad Wildan Ahmad Habibie Agung Pandega dan Ramadhan Zidani. <hashtag> <link>,0
<username> Tompi cucoknya jadi pasien..pasien rsj [CAPS].,0
<username> Terima kasih anies eh pemprov,1
Orang lagi flu ngedadak sembuh denger bakal UninstallJokowi [EMOTICON],0
<username> Pernyataan yang tidak patut dari sorang pejabat pemerintah. [REPPUNC] Gitu bngt nyari duit pud..,0
Tegas bukan berarti penuh dengan amarah sifat yang ditunjukan wowo <hashtag> sama sekali bukan sifat tegas melainkan sifat yang tempramental <username>,0
tidak seru kalau gkda <username> di ilc [CAPS] selalu dinanti. [REPPUNC] No Rocky Gerung no party.. ! [REPPUNC] <hashtag>,0
Kira kira Nia Ramadhani bisa ngerapihin seprei ga?,0
Tangkap semua aktor dibalik kerusuhan kemarin <hashtag>,0
Selamat datang d negara +62. yang ngelawan begal d penjara yang berdemokrasi menyampaikan aspirasi ditangkap dan d kira propokasi dengan perlakuan tidak manusiawi. yang mungut karet bekas malah d penjara. Apa kabar para korupsi yang malah disembunyikan para pejabat? <hashtag>,1
<username> Diskotik yang baru dapat penghargaan bergengsi dari Gabener dki [CAPS] Jakardah,0
<hashtag> tagar terbaik terkeren bulan ini,0
Banyak Prestasi Kepemimpinan Jokowi yang belum masih kurang dipahami pemilih ayo barisan [CAPS] relawan [CAPS] penggerak [CAPS] desa [CAPS] 01 <hashtag> Lamongan,0
Please deh gausah lebay kalopun iya hanbin juga itu sudah ada credits tolol hehe,0
<username> Yah kan team pak anies banyak atuh teh bisa di bagi dan kalau perlu kan ikut sistem pak ahok dlu di bantu anak magang nyisir anggaran. itu kan sudah ada training sebelumnya apalagi kayak asn sering banyak model sosialisai seminar dan lain lain.jadi tidak ada alasan untuk bilang tidak bisa.,0
<username> gubernur paling tolol,0
Setelah gnpf [CAPS] bela anies yang beri diskotek penghargaan fix dan sah diskotik itu halal :flexed_biceps: :flexed_biceps: :flexed_biceps:,0
Apa yang di inginkan Jokowi dari Nadiem Makarim seorang pemuda penggiat bisnis yang sama sekali tidak bersentuhan dengan dunia pendidikan? <hashtag> <link>,0
<username> Kapan ya Sijahannam Abujanda iNi kena Stroke Karena yang keluar dari mulutnja tidak lain dan tidak bukan Sampah bau busuk Si Abujanda = <hashtag>,0
Alhamdulillah demi kebersamaan kita nkri [CAPS] <hashtag>,0
"Keren ne, Gub Formula E-mpang Wajah tersenyum dengan mulut terbuka dan keringat dinginWajah menyeringai <hashtag>",1
Selamat untuk Bapak Jokowi :smiling_face_with_smiling_eyes: semoga selalu dilimpahkan rahmat dan petunjuk dari allah [CAPS] dalam mewujudkan indonesia [CAPS] menjadi lebih baik dan semoga amanah dalam bertugas :folded_hands: <hashtag>,0
"Mantap Pdi selain save alam, juga save koruptor :beaming_face_with_smiling_eyes: :beaming_face_with_smiling_eyes: :beaming_face_with_smiling_eyes:",1
<username> Ini <username> koq bias mengeluarkan sertifikat tanah kalua memang itu tanah milik dki? [CAPS] <link>,0
Make up mahal skin care mahal baju mahal tas mahal sepatu mahal. [REPPUNC] kok anda murahan <hashtag>,1
Anehnya rata orang sukses malah instagramnya jarang banget update. Nah si miskin ini ini yang sibuk bet update biar tidak keliatan miskin. Brrti aku masih miskin. <hashtag>,1
Ke diskotik pakai jilbab itu sama kayak makan babi pakai bismillah tidak ngaruh..,0
<username> wan [CAPS] Abud penyokong <hashtag>,0
<username> Staf Khusus hehehhehee,0
Jahat banget sih jadi manusia. Dulu dibikin dari tanah sengkete ya?,0
kenapa [CAPS] aku [CAPS] Pintar banget [CAPS] kalau stalkingin [CAPS] orang [CAPS] sih [CAPS]. deuh [CAPS].,1
<username> Hallo para wanita sosialita,0
Apapun ucapan di luar sana kami tetap berada di barisanmu Jenderal. [REPPUNC] allahuakbar [CAPS] ! [REPPUNC] <hashtag> <link>,0
yaa itulah diriku <hashtag> sekjend ku <hashtag> juga ternyata,0
Sekarang warga jkt58 mungkin sangat bahagia sekali melihat sepak terjang sang wan ajaib memimpin jkt.. <hashtag>,1
Garuda harus benahin lagi Good Corporate Governance nya dongg <hashtag> <username>,0
welcome to indonesia semua hal dikomenin. even sebenernya itu gaperlu & gapenting samsek. ! [REPPUNC],1
bapak Anies anda Gubernur terhebat dalam sejarah dki [CAPS] Jakarta. Gubernur pertama yang telah memberi hadiah rutin setiap tahun baru kepada seluruh warganya berupa kolam renang yang bisa dinikmati dirumah masing. Bravo !,1
juara karena kecurangan <hashtag>,1
<username> Ya elah [ELONG] tompi di pikirin. [REPPUNC],0
<username> tkw [CAPS],0
Jangan kau cari sensasi dengan menghilangkan etikamu <username> bedakan lah Ulama sepuh dengan orang yang biasa. [REPPUNC] Untuk sebuah jabatan merendahkan martabat beliau. [REPPUNC] Sangat miris dengan pendidikanmu yang tinggi. [REPPUNC] <hashtag>,0
Doa dari Kyai dipolitisasi oleh Zonk itu sudah melewati batas. Itulah akibatnya jika menjadi kacung dari junjungannya yang rakus kekuasaan. Kyai Sepuh pun tidak dihormatinya.,0
Hahah karena ditolak dan akhir rocky gerung dan said idu naik ambulance ke kampus kocak <hashtag>,0
kpu [CAPS] memang tidak niat dan cuma cari-cari alasan. <hashtag>,0
Kita pnya cerita untuk cucu cicit kita di masa yang akan datang. Bhwa di zaman ini ada seorang bapak dari <username> yang membuat bangsa ini terbelah dan kerusuhan terjadi lagi. Semua itu karena haus kekuasaan sejak zaman reformasi sampe sekarang yang tidak bsa dia dapatkan. <hashtag>,0
Punya Hoax Center tapi tidak punya Program Kerja itu buat apa.? Indonesia butuh pemimpin yang fokus bekerja bukan fokus menebarkan berita hoax.',1
<username> Semoga bisa turun timbangan ku <hashtag>,0
Jos [ELONG] bin mantul.. janji bapak Anies Baswedan menyediakan kolam untuk warga ibu kota Jakarta sudah terBUKTI. ! [REPPUNC],1
<username> Jol jadi nia ramadhani,0
Yang Kecewa biarlah Kecewa. Karena akan terlihat siapa yang jadi penghianat dan pada intinya mereka berdua adalah satu [CAPS] untuk Indonesia. <hashtag>,0
Ya begitulah negara yang kaya akan budaya.budaya yang membesar-besarkan nilai negatif tanpa menoleh nilai positif <hashtag> <link>,1
aku dikatain bucin dan tanpa sadar dia nya dulu pernah cerita ke aku kalau dia pernah bucin juga sampe goblok banget bangsat sia anjing,0
Cawagub dki [CAPS] Riza Patria: Susah Cari Kekurangan Anies Dia Banyak Kelebihan Iya bener banyak kelebihan nya terutama bohongin rakyat dki [CAPS] Jakarta pakai mayat dan ayat.<hashtag>,1
Di laptop saya masih ada lagunya Melly Goeslaw ft Paundra - Tergila gila :face_with_monocle: <link>,0
<username> Jangan Cuman Teriak Ya Pak <username> Tapi Aksi Nyata Untuk Basmi Radikal. [REPPUNC] Itu yang Saya Tunggu ! Selamat Bertugas gbu [CAPS]. <hashtag>,0
partai allah is the best. pan agamamu. amien rais tuhanmu. [REPPUNC] gapapa mengganggu yang penting islam dan seiman.. takebeer ! [REPPUNC],1
Selamat pagi Jakartans ! Bertemu kembali dengan hari senin. Selamat menjalankan aktivitas. Tetap semangat dan sukses !,0
Minus <username> yang akan menjadi nia ramadhani wannabe cabang galek [EMOTICON] '),0
<username> duh [ELONG] jadi pngen ke safety tank :see-no-evil_monkey: :see-no-evil_monkey: :face_with_hand_over_mouth: :face_with_hand_over_mouth:,0
<username> ya Allah goblok banget bukannya itu duit buat senengin orang tua.,0
Akhirnya saya mulai mengerti ternyata anda hanya seorang marketing..,0
Ingatlah selalu hal yang membedakan seorang yang mulia dan seorang yang bodoh : Orang Bijak selalu menyalahkan dirinya orang bodoh akan menyalahkan orang lain.,0
Jangan bicara islam [CAPS] tinggi-tinggi kalao wudhu saja belum benar,1
Berkali kali sudaj dituntaskan janji ke rakyat nya pertahanankan tetap menjadi yang terbaik buat Indonesia <hashtag> <username>,0
Diam dalam kelam. Hening dibalik kabut. Hanyut terbawa arus. Apakah cerah sanggup mengeringkan air mata. Disaat luka malah terlihat seperti badut di mata semuanya <hashtag>,0
Akibat Gagal Nyaleg Otak Ditinggal Dikolam <hashtag>,0
sudah muak lihat dia memprovokasi rakyat terus sudah saatnya aparat bersikap tegas untuk menangkap sih tukang provokasi <hashtag>,0
<username> gua kan titit goblok,0
Bangsat anjing monyet babi goblok tolol henceut kontol [CAPS],0
<username> Kalu ocehan pk mpud jng di denger.. Dia mah gtu orang nya.. mka nya tidak jadi pke jas mendampingi jokowi :grinning_face:,0
taik [CAPS] anjing [CAPS] selama 18 tahun belum pernah ngerasain yang namanya pacaran. Gatau mau marah atau bersyukur :loudly_crying_face: aku bersyukur ko ya allah tapi kadang sering iri kalau liat warga yang pacaran disekelilingku :loudly_crying_face:,0
dwp [CAPS] aman diskotek dapet penghargaan. Makin kagum sama Gubernur Indonesia bapak Anies yang berhasil mengembangkan Wisata Party berbasis Syariah.,1
<username> Ya mas Semoga setelah ini jauh lbh baik lagi kbrnya <hashtag>,0
<username> Lah gub dki [CAPS] sekarang siapa? Ada yang melakukan tindakan salah terus nyeret orang lain. Terus diharap jadi benar? Salah ya salah saja. [REPPUNC] Kek anak kecil merajuk. Kentut. tidak ada argumen,0
<username> Mantaabb. [REPPUNC] :thumbs_up: :thumbs_up:,0
